timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643794382252,13819,Mazi-1,200,OK,Thread Group 1-23,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,13696,0,0
1643794383984,13065,Mazi,200,OK,Thread Group 1-5,text,true,,392963,286,30,30,https://cityfashion.mk/product-category/mazi/,25,0,0
1643794383984,25,Mazi-0,301,Moved Permanently,Thread Group 1-5,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,25,0,0
1643794384009,13040,Mazi-1,200,OK,Thread Group 1-5,text,true,,392588,141,30,30,https://cityfashion.mk/product-category/mazi/,12939,0,0
1643794384051,13505,Mazi,200,OK,Thread Group 1-15,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,28,0,0
1643794384051,28,Mazi-0,301,Moved Permanently,Thread Group 1-15,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,28,0,0
1643794384079,13477,Mazi-1,200,OK,Thread Group 1-15,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,13285,0,0
1643794384481,13638,Mazi,200,OK,Thread Group 1-14,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,26,0,0
1643794384481,26,Mazi-0,301,Moved Permanently,Thread Group 1-14,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,26,0,0
1643794384508,13611,Mazi-1,200,OK,Thread Group 1-14,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,13468,0,0
1643794384104,14028,Mazi,200,OK,Thread Group 1-25,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,24,0,0
1643794384104,24,Mazi-0,301,Moved Permanently,Thread Group 1-25,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,24,0,0
1643794384128,14004,Mazi-1,200,OK,Thread Group 1-25,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,13882,0,0
1643794384307,14056,Mazi,200,OK,Thread Group 1-9,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,33,0,0
1643794384307,33,Mazi-0,301,Moved Permanently,Thread Group 1-9,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,33,0,0
1643794384340,14023,Mazi-1,200,OK,Thread Group 1-9,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,13915,0,0
1643794385317,13503,Mazi,200,OK,Thread Group 1-24,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,23,0,0
1643794385317,23,Mazi-0,301,Moved Permanently,Thread Group 1-24,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,23,0,0
1643794385340,13480,Mazi-1,200,OK,Thread Group 1-24,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,13358,0,0
1643794385785,13127,Mazi,200,OK,Thread Group 1-16,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,23,0,0
1643794385785,23,Mazi-0,301,Moved Permanently,Thread Group 1-16,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,23,0,0
1643794385808,13104,Mazi-1,200,OK,Thread Group 1-16,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,12942,0,0
1643794385229,14053,Mazi,200,OK,Thread Group 1-21,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,29,0,0
1643794385229,29,Mazi-0,301,Moved Permanently,Thread Group 1-21,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,29,0,0
1643794385258,14024,Mazi-1,200,OK,Thread Group 1-21,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,13883,0,0
1643794386800,13913,Mazi,200,OK,Thread Group 1-13,text,true,,392955,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794386800,22,Mazi-0,301,Moved Permanently,Thread Group 1-13,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
1643794386822,13891,Mazi-1,200,OK,Thread Group 1-13,text,true,,392580,141,30,30,https://cityfashion.mk/product-category/mazi/,13801,0,0
1643794386675,14191,Mazi,200,OK,Thread Group 1-6,text,true,,392995,286,30,30,https://cityfashion.mk/product-category/mazi/,24,0,0
1643794386675,24,Mazi-0,301,Moved Permanently,Thread Group 1-6,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,24,0,0
1643794386699,14167,Mazi-1,200,OK,Thread Group 1-6,text,true,,392620,141,30,30,https://cityfashion.mk/product-category/mazi/,14063,0,0
1643794387174,14031,Mazi,200,OK,Thread Group 1-1,text,true,,392963,286,30,30,https://cityfashion.mk/product-category/mazi/,31,0,0
1643794387174,31,Mazi-0,301,Moved Permanently,Thread Group 1-1,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,31,0,0
1643794387206,13999,Mazi-1,200,OK,Thread Group 1-1,text,true,,392588,141,30,30,https://cityfashion.mk/product-category/mazi/,13882,0,0
1643794387467,14310,Mazi,200,OK,Thread Group 1-18,text,true,,392939,286,30,30,https://cityfashion.mk/product-category/mazi/,42,0,0
1643794387467,42,Mazi-0,301,Moved Permanently,Thread Group 1-18,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,42,0,0
1643794387509,14268,Mazi-1,200,OK,Thread Group 1-18,text,true,,392564,141,30,30,https://cityfashion.mk/product-category/mazi/,14127,0,0
1643794387206,14680,Mazi,200,OK,Thread Group 1-10,text,true,,392963,286,30,30,https://cityfashion.mk/product-category/mazi/,21,0,0
1643794387206,21,Mazi-0,301,Moved Permanently,Thread Group 1-10,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,21,0,0
1643794387227,14659,Mazi-1,200,OK,Thread Group 1-10,text,true,,392588,141,30,30,https://cityfashion.mk/product-category/mazi/,14432,0,0
1643794387580,14731,Mazi,200,OK,Thread Group 1-2,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,20,0,0
1643794387580,20,Mazi-0,301,Moved Permanently,Thread Group 1-2,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,20,0,0
1643794387600,14711,Mazi-1,200,OK,Thread Group 1-2,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,14574,0,0
1643794387657,14697,Mazi,200,OK,Thread Group 1-8,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,25,0,0
1643794387657,25,Mazi-0,301,Moved Permanently,Thread Group 1-8,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,25,0,0
1643794387682,14672,Mazi-1,200,OK,Thread Group 1-8,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,14516,0,0
1643794388453,14008,Mazi,200,OK,Thread Group 1-11,text,true,,392947,286,30,30,https://cityfashion.mk/product-category/mazi/,18,0,0
1643794388453,18,Mazi-0,301,Moved Permanently,Thread Group 1-11,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,18,0,0
1643794388471,13990,Mazi-1,200,OK,Thread Group 1-11,text,true,,392572,141,30,30,https://cityfashion.mk/product-category/mazi/,13752,0,0
1643794389010,14312,Mazi,200,OK,Thread Group 1-26,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,26,0,0
1643794389010,27,Mazi-0,301,Moved Permanently,Thread Group 1-26,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,26,0,0
1643794389037,14285,Mazi-1,200,OK,Thread Group 1-26,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,14010,0,0
1643794391393,12617,Zeni,200,OK,Thread Group 1-29,text,true,,388399,286,30,30,https://cityfashion.mk/product-category/zeni/,19,0,0
1643794391393,19,Zeni-0,301,Moved Permanently,Thread Group 1-29,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,19,0,0
1643794391412,12598,Zeni-1,200,OK,Thread Group 1-29,text,true,,388024,141,30,30,https://cityfashion.mk/product-category/zeni/,12507,0,0
1643794390990,13386,Zeni,200,OK,Thread Group 1-17,text,true,,388407,286,30,30,https://cityfashion.mk/product-category/zeni/,21,0,0
1643794390990,21,Zeni-0,301,Moved Permanently,Thread Group 1-17,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,21,0,0
1643794391011,13365,Zeni-1,200,OK,Thread Group 1-17,text,true,,388032,141,30,30,https://cityfashion.mk/product-category/zeni/,13234,0,0
1643794390729,13720,Zeni,200,OK,Thread Group 1-19,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,17,0,0
1643794390729,17,Zeni-0,301,Moved Permanently,Thread Group 1-19,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,17,0,0
1643794390746,13703,Zeni-1,200,OK,Thread Group 1-19,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,13597,0,0
1643794391934,12838,Zeni,200,OK,Thread Group 1-30,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,35,0,0
1643794391934,35,Zeni-0,301,Moved Permanently,Thread Group 1-30,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,35,0,0
1643794391969,12803,Zeni-1,200,OK,Thread Group 1-30,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,12670,0,0
1643794391564,13220,Zeni,200,OK,Thread Group 1-22,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,23,0,0
1643794391564,23,Zeni-0,301,Moved Permanently,Thread Group 1-22,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,23,0,0
1643794391587,13197,Zeni-1,200,OK,Thread Group 1-22,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13079,0,0
1643794392055,12999,Zeni,200,OK,Thread Group 1-27,text,true,,388463,286,30,30,https://cityfashion.mk/product-category/zeni/,14,0,0
1643794392055,14,Zeni-0,301,Moved Permanently,Thread Group 1-27,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,14,0,0
1643794392069,12985,Zeni-1,200,OK,Thread Group 1-27,text,true,,388088,141,30,30,https://cityfashion.mk/product-category/zeni/,12887,0,0
1643794392919,14298,Zeni,200,OK,Thread Group 1-12,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,14,0,0
1643794392919,14,Zeni-0,301,Moved Permanently,Thread Group 1-12,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,14,0,0
1643794392933,14284,Zeni-1,200,OK,Thread Group 1-12,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,14187,0,0
1643794394022,13930,Zeni,200,OK,Thread Group 1-20,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,253,0,0
1643794394022,253,Zeni-0,301,Moved Permanently,Thread Group 1-20,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,253,0,0
1643794394276,13676,Zeni-1,200,OK,Thread Group 1-20,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,13547,0,0
1643794395312,12997,Zeni,200,OK,Thread Group 1-7,text,true,,388185,286,30,30,https://cityfashion.mk/product-category/zeni/,55,0,36
1643794395312,55,Zeni-0,301,Moved Permanently,Thread Group 1-7,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,55,0,36
1643794395368,12941,Zeni-1,200,OK,Thread Group 1-7,text,true,,387810,141,30,30,https://cityfashion.mk/product-category/zeni/,12835,0,63
1643794394772,13696,Zeni,200,OK,Thread Group 1-28,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,16,0,0
1643794394772,16,Zeni-0,301,Moved Permanently,Thread Group 1-28,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,16,0,0
1643794394788,13680,Zeni-1,200,OK,Thread Group 1-28,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13569,0,0
1643794395393,13982,Zeni,200,OK,Thread Group 1-3,text,true,,388177,286,30,30,https://cityfashion.mk/product-category/zeni/,25,0,11
1643794395393,25,Zeni-0,301,Moved Permanently,Thread Group 1-3,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,25,0,11
1643794395418,13957,Zeni-1,200,OK,Thread Group 1-3,text,true,,387802,141,30,30,https://cityfashion.mk/product-category/zeni/,13857,0,63
1643794395573,14347,Zeni,200,OK,Thread Group 1-4,text,true,,388185,286,30,30,https://cityfashion.mk/product-category/zeni/,27,0,13
1643794395573,27,Zeni-0,301,Moved Permanently,Thread Group 1-4,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,27,0,13
1643794395601,14319,Zeni-1,200,OK,Thread Group 1-4,text,true,,387810,141,30,30,https://cityfashion.mk/product-category/zeni/,14221,0,49
1643794396070,14298,Zeni,200,OK,Thread Group 1-23,text,true,,388161,286,30,30,https://cityfashion.mk/product-category/zeni/,33,0,16
1643794396070,33,Zeni-0,301,Moved Permanently,Thread Group 1-23,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,33,0,16
1643794396103,14265,Zeni-1,200,OK,Thread Group 1-23,text,true,,387786,141,30,30,https://cityfashion.mk/product-category/zeni/,14174,0,49
1643794397048,13431,Zeni,200,OK,Thread Group 1-5,text,true,,388154,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,15
1643794397048,28,Zeni-0,301,Moved Permanently,Thread Group 1-5,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,15
1643794397076,13403,Zeni-1,200,OK,Thread Group 1-5,text,true,,387779,141,30,30,https://cityfashion.mk/product-category/zeni/,13289,0,55
1643794397555,13348,Zeni,200,OK,Thread Group 1-15,text,true,,388146,286,30,30,https://cityfashion.mk/product-category/zeni/,25,0,11
1643794397555,25,Zeni-0,301,Moved Permanently,Thread Group 1-15,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,25,0,11
1643794397580,13323,Zeni-1,200,OK,Thread Group 1-15,text,true,,387771,141,30,30,https://cityfashion.mk/product-category/zeni/,13145,0,63
1643794398119,13480,Zeni,200,OK,Thread Group 1-14,text,true,,388154,286,30,30,https://cityfashion.mk/product-category/zeni/,35,0,15
1643794398119,35,Zeni-0,301,Moved Permanently,Thread Group 1-14,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,35,0,15
1643794398154,13445,Zeni-1,200,OK,Thread Group 1-14,text,true,,387779,141,30,30,https://cityfashion.mk/product-category/zeni/,13321,0,44
1643794398362,13337,Zeni,200,OK,Thread Group 1-9,text,true,,388154,286,30,30,https://cityfashion.mk/product-category/zeni/,38,0,18
1643794398362,38,Zeni-0,301,Moved Permanently,Thread Group 1-9,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,38,0,18
1643794398401,13298,Zeni-1,200,OK,Thread Group 1-9,text,true,,387779,141,30,30,https://cityfashion.mk/product-category/zeni/,13151,0,64
1643794398131,13576,Zeni,200,OK,Thread Group 1-25,text,true,,388146,286,30,30,https://cityfashion.mk/product-category/zeni/,26,0,15
1643794398131,27,Zeni-0,301,Moved Permanently,Thread Group 1-25,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,26,0,15
1643794398158,13549,Zeni-1,200,OK,Thread Group 1-25,text,true,,387771,141,30,30,https://cityfashion.mk/product-category/zeni/,13399,0,45
1643794398819,13505,Zeni,200,OK,Thread Group 1-24,text,true,,388162,286,30,30,https://cityfashion.mk/product-category/zeni/,32,0,14
1643794398819,32,Zeni-0,301,Moved Permanently,Thread Group 1-24,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,32,0,14
1643794398851,13473,Zeni-1,200,OK,Thread Group 1-24,text,true,,387787,141,30,30,https://cityfashion.mk/product-category/zeni/,13348,0,59
1643794398912,14095,Zeni,200,OK,Thread Group 1-16,text,true,,388176,286,30,30,https://cityfashion.mk/product-category/zeni/,25,0,10
1643794398912,25,Zeni-0,301,Moved Permanently,Thread Group 1-16,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,25,0,10
1643794398937,14070,Zeni-1,200,OK,Thread Group 1-16,text,true,,387801,141,30,30,https://cityfashion.mk/product-category/zeni/,13966,0,53
1643794399281,13865,Zeni,200,OK,Thread Group 1-21,text,true,,388177,286,30,30,https://cityfashion.mk/product-category/zeni/,24,0,12
1643794399281,24,Zeni-0,301,Moved Permanently,Thread Group 1-21,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,24,0,12
1643794399305,13841,Zeni-1,200,OK,Thread Group 1-21,text,true,,387802,141,30,30,https://cityfashion.mk/product-category/zeni/,13742,0,48
1643794400865,12809,Zeni,200,OK,Thread Group 1-6,text,true,,388177,286,30,30,https://cityfashion.mk/product-category/zeni/,29,0,15
1643794400865,29,Zeni-0,301,Moved Permanently,Thread Group 1-6,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,29,0,15
1643794400895,12779,Zeni-1,200,OK,Thread Group 1-6,text,true,,387802,141,30,30,https://cityfashion.mk/product-category/zeni/,12677,0,47
1643794400712,13068,Zeni,200,OK,Thread Group 1-13,text,true,,388176,286,30,30,https://cityfashion.mk/product-category/zeni/,31,0,16
1643794400712,31,Zeni-0,301,Moved Permanently,Thread Group 1-13,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,31,0,16
1643794400743,13037,Zeni-1,200,OK,Thread Group 1-13,text,true,,387801,141,30,30,https://cityfashion.mk/product-category/zeni/,12922,0,69
1643794401885,12486,Zeni,200,OK,Thread Group 1-10,text,true,,388169,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,15
1643794401885,28,Zeni-0,301,Moved Permanently,Thread Group 1-10,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,15
1643794401913,12458,Zeni-1,200,OK,Thread Group 1-10,text,true,,387794,141,30,30,https://cityfashion.mk/product-category/zeni/,12365,0,55
1643794401204,14008,Zeni,200,OK,Thread Group 1-1,text,true,,388200,286,30,30,https://cityfashion.mk/product-category/zeni/,26,0,11
1643794401204,26,Zeni-0,301,Moved Permanently,Thread Group 1-1,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,26,0,11
1643794401230,13982,Zeni-1,200,OK,Thread Group 1-1,text,true,,387825,141,30,30,https://cityfashion.mk/product-category/zeni/,13840,0,58
1643794402310,12950,Zeni,200,OK,Thread Group 1-2,text,true,,388162,286,30,30,https://cityfashion.mk/product-category/zeni/,41,0,19
1643794402310,41,Zeni-0,301,Moved Permanently,Thread Group 1-2,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,41,0,19
1643794402351,12909,Zeni-1,200,OK,Thread Group 1-2,text,true,,387787,141,30,30,https://cityfashion.mk/product-category/zeni/,12763,0,76
1643794402353,13011,Zeni,200,OK,Thread Group 1-8,text,true,,388146,286,30,30,https://cityfashion.mk/product-category/zeni/,53,0,38
1643794402353,53,Zeni-0,301,Moved Permanently,Thread Group 1-8,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,53,0,38
1643794402406,12958,Zeni-1,200,OK,Thread Group 1-8,text,true,,387771,141,30,30,https://cityfashion.mk/product-category/zeni/,12818,0,70
1643794402461,13317,Zeni,200,OK,Thread Group 1-11,text,true,,388153,286,30,30,https://cityfashion.mk/product-category/zeni/,27,0,11
1643794402461,27,Zeni-0,301,Moved Permanently,Thread Group 1-11,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,27,0,11
1643794402488,13290,Zeni-1,200,OK,Thread Group 1-11,text,true,,387778,141,30,30,https://cityfashion.mk/product-category/zeni/,13151,0,54
1643794401776,14936,Zeni,200,OK,Thread Group 1-18,text,true,,388146,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,11
1643794401776,28,Zeni-0,301,Moved Permanently,Thread Group 1-18,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,11
1643794401804,14908,Zeni-1,200,OK,Thread Group 1-18,text,true,,387771,141,30,30,https://cityfashion.mk/product-category/zeni/,14711,0,1063
1643794404011,12730,Novo,200,OK,Thread Group 1-29,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,27,0,14
1643794404011,27,Novo-0,301,Moved Permanently,Thread Group 1-29,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,14
1643794404038,12703,Novo-1,200,OK,Thread Group 1-29,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,12573,0,55
1643794403321,13477,Zeni,200,OK,Thread Group 1-26,text,true,,388147,286,30,30,https://cityfashion.mk/product-category/zeni/,33,0,17
1643794403321,33,Zeni-0,301,Moved Permanently,Thread Group 1-26,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,33,0,17
1643794403355,13443,Zeni-1,200,OK,Thread Group 1-26,text,true,,387772,141,30,30,https://cityfashion.mk/product-category/zeni/,13073,0,63
1643794404450,13183,Novo,200,OK,Thread Group 1-19,text,true,,383900,252,30,30,https://cityfashion.mk/novo/,27,0,16
1643794404450,27,Novo-0,301,Moved Permanently,Thread Group 1-19,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,16
1643794404477,13156,Novo-1,200,OK,Thread Group 1-19,text,true,,383542,124,30,30,https://cityfashion.mk/novo/,13044,0,48
1643794404376,13346,Novo,200,OK,Thread Group 1-17,text,true,,383907,252,30,30,https://cityfashion.mk/novo/,36,0,19
1643794404376,36,Novo-0,301,Moved Permanently,Thread Group 1-17,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,36,0,19
1643794404412,13310,Novo-1,200,OK,Thread Group 1-17,text,true,,383549,124,30,30,https://cityfashion.mk/novo/,13197,0,55
1643794405054,13371,Novo,200,OK,Thread Group 1-27,text,true,,383930,252,30,30,https://cityfashion.mk/novo/,26,0,15
1643794405054,26,Novo-0,301,Moved Permanently,Thread Group 1-27,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,26,0,15
1643794405080,13345,Novo-1,200,OK,Thread Group 1-27,text,true,,383572,124,30,30,https://cityfashion.mk/novo/,13236,0,50
1643794404784,13813,Novo,200,OK,Thread Group 1-22,text,true,,383891,252,30,30,https://cityfashion.mk/novo/,31,0,19
1643794404784,31,Novo-0,301,Moved Permanently,Thread Group 1-22,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,31,0,19
1643794404815,13782,Novo-1,200,OK,Thread Group 1-22,text,true,,383533,124,30,30,https://cityfashion.mk/novo/,13628,0,54
1643794404773,13855,Novo,200,OK,Thread Group 1-30,text,true,,383892,252,30,30,https://cityfashion.mk/novo/,33,0,14
1643794404773,33,Novo-0,301,Moved Permanently,Thread Group 1-30,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,33,0,14
1643794404806,13822,Novo-1,200,OK,Thread Group 1-30,text,true,,383534,124,30,30,https://cityfashion.mk/novo/,13704,0,62
1643794407217,12269,Novo,200,OK,Thread Group 1-12,text,true,,383930,252,30,30,https://cityfashion.mk/novo/,29,0,15
1643794407217,29,Novo-0,301,Moved Permanently,Thread Group 1-12,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,15
1643794407246,12240,Novo-1,200,OK,Thread Group 1-12,text,true,,383572,124,30,30,https://cityfashion.mk/novo/,12153,0,54
1643794407952,12846,Novo,200,OK,Thread Group 1-20,text,true,,383869,252,30,30,https://cityfashion.mk/novo/,30,0,15
1643794407952,30,Novo-0,301,Moved Permanently,Thread Group 1-20,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,30,0,15
1643794407982,12816,Novo-1,200,OK,Thread Group 1-20,text,true,,383511,124,30,30,https://cityfashion.mk/novo/,12567,0,57
1643794408309,13004,Novo,200,OK,Thread Group 1-7,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,26,0,0
1643794408309,26,Novo-0,301,Moved Permanently,Thread Group 1-7,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,26,0,0
1643794408335,12978,Novo-1,200,OK,Thread Group 1-7,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,12875,0,0
1643794408468,13143,Novo,200,OK,Thread Group 1-28,text,true,,383930,252,30,30,https://cityfashion.mk/novo/,28,0,12
1643794408468,28,Novo-0,301,Moved Permanently,Thread Group 1-28,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,28,0,12
1643794408496,13115,Novo-1,200,OK,Thread Group 1-28,text,true,,383572,124,30,30,https://cityfashion.mk/novo/,13027,0,50
1643794409375,12385,Novo,200,OK,Thread Group 1-3,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,27,0,0
1643794409375,27,Novo-0,301,Moved Permanently,Thread Group 1-3,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,0
1643794409402,12358,Novo-1,200,OK,Thread Group 1-3,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,12255,0,0
1643794410369,11737,Novo,200,OK,Thread Group 1-23,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,21,0,0
1643794410369,21,Novo-0,301,Moved Permanently,Thread Group 1-23,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,21,0,0
1643794410391,11715,Novo-1,200,OK,Thread Group 1-23,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,11567,0,0
1643794409921,12198,Novo,200,OK,Thread Group 1-4,text,true,,384122,252,30,30,https://cityfashion.mk/novo/,26,0,0
1643794409921,26,Novo-0,301,Moved Permanently,Thread Group 1-4,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,26,0,0
1643794409947,12172,Novo-1,200,OK,Thread Group 1-4,text,true,,383764,124,30,30,https://cityfashion.mk/novo/,12021,0,0
1643794410479,11696,Novo,200,OK,Thread Group 1-5,text,true,,384122,252,30,30,https://cityfashion.mk/novo/,17,0,0
1643794410479,17,Novo-0,301,Moved Permanently,Thread Group 1-5,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,17,0,0
1643794410496,11679,Novo-1,200,OK,Thread Group 1-5,text,true,,383764,124,30,30,https://cityfashion.mk/novo/,11538,0,0
1643794410904,11851,Novo,200,OK,Thread Group 1-15,text,true,,383979,252,30,30,https://cityfashion.mk/novo/,15,0,0
1643794410904,15,Novo-0,301,Moved Permanently,Thread Group 1-15,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,15,0,0
1643794410919,11836,Novo-1,200,OK,Thread Group 1-15,text,true,,383621,124,30,30,https://cityfashion.mk/novo/,11686,0,0
1643794411600,12157,Novo,200,OK,Thread Group 1-14,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,28,0,0
1643794411600,28,Novo-0,301,Moved Permanently,Thread Group 1-14,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,28,0,0
1643794411628,12129,Novo-1,200,OK,Thread Group 1-14,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,12024,0,0
1643794411707,12551,Novo,200,OK,Thread Group 1-25,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,21,0,0
1643794411707,21,Novo-0,301,Moved Permanently,Thread Group 1-25,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,21,0,0
1643794411729,12529,Novo-1,200,OK,Thread Group 1-25,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,12440,0,0
1643794411700,13101,Novo,200,OK,Thread Group 1-9,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,31,0,0
1643794411700,31,Novo-0,301,Moved Permanently,Thread Group 1-9,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,31,0,0
1643794411731,13070,Novo-1,200,OK,Thread Group 1-9,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,12936,0,0
1643794413146,11871,Novo,200,OK,Thread Group 1-21,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,13,0,0
